Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Supplier Name,Supplier Identification Code Qualifier,Supplier Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
867,6940009,00,5109139,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00010312,SKYEMED PHCY & INFUSION SVCS,11,FS0745248,1332 NORTH FEDERAL HWY,XX,POMPANO BEACH,FL,33062,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109145,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,PSRP INC.,11,FP3380110,2977 WEST COMMERICAL BLVD,XX,FORT LAUDERDALE,FL,33309,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109171,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,KMART PHARMACY 3975,11,BK3817725,6050 HIGHWAY 90,XX,MILTON,FL,32570,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109224,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,BILGIN INC (SUMMIT),11,BB2790271,"1501 VISCAYA PARKWAY, STE 2",XX,CAPE CORAL,FL,33990,32,2,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,219.5,F,,ZENPEP 5000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109295,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,"SAVE N CARE, LLC",11,FS3621251,13716 LITTLE ROAD,XX,HUDSON,FL,34667,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109379,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,32000,32,2,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,1053.4,F,,ZENPEP 25000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109403,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00008573,PARAMORES PHARM INC (340B ST),11,AP2971287,4314 FIFTH AVE.,XX,MARIANNA,FL,32446,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109414,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109438,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109454,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00008573,WALGREENS#01222 340B S/T,11,BW9061209,20 W NINE MILE RD,XX,PENSACOLA,FL,32534,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109490,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,DAVIDSON DRUGS INC(MIDNIG2CST),11,AD0205939,6595 MIDNIGHT PASS RD,XX,SARASOTA,FL,34242,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109525,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,PRESCRIPTION PLACE OF DEFUNIAK,11,BP9534327,1337 US HIGHWAY 90 W,XX,DEFUNIAK SPRINGS,FL,32433,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109712,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33400,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109725,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109778,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,410.11,WH,1,410.11,F,,RECTIV 0.4% 30GM,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109848,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00008573,WALGREENS # 07344 (340B S/T,11,BW8418988,700 N. PACE BLVD,XX,PENSACOLA,FL,32505,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109917,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33500,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5109936,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,MANASOTA PHARMACY SVCS(LLC),11,FM2586228,1407 57TH AVE W,XX,BRADENTON,FL,34207,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110125,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110182,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00008573,WALGREENS DRUG 1042 340B S/T),11,FW0762535,4497 MOBILE HWY,XX,PENSACOLA,FL,32506,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110243,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,4,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,2106.8,F,,ZENPEP 25000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110251,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,34200,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110264,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00011168,MIAMI CHILDREN'S HOSP PHARMACY,11,BM6240636,6125 SW 31ST STREET,XX,MIAMI,FL,33155,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,329.01,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110381,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,ADAMS PHARMACY INC (SUMMIT),11,BA0273095,922 OHIO AVENUE,XX,LYNN HAVEN,FL,32444,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,219.34,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110409,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,34200,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110423,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,"BLOUNTSTOWN DRUGS, INC",11,BB9433335,20370 CENTRAL AVE W,XX,BLOUNTSTOWN,FL,32424,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110531,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,34700,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110559,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,GARRETT'S PHARMACY SERV. INC,11,AT2575807,536 E 1ST AVE,XX,CRESTVIEW,FL,32536,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110649,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33400,32,3,EA,,N4,58914078510,PI,2752160,MG,078510,EA,295.65,WH,1,886.95,F,,URSO 250MG 100,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110760,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110837,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110841,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,PRESCRIPTION PLACE OF DEFUNIAK,11,BP9534327,1337 US HIGHWAY 90 W,XX,DEFUNIAK SPRINGS,FL,32433,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,569.53,WH,1,569.53,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5110865,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,32800,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111045,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,34100,32,6,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,3160.2,F,,ZENPEP 25000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111052,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,526.7,F,,ZENPEP 25000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111224,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33700,32,4,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1702.52,F,,ZENPEP 20000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111235,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,526.7,F,,ZENPEP 25000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111271,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,32200,32,4,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,1253.36,F,,ZENPEP 15000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111344,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111381,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111449,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00010312,"PHARMSCRIPT OF FLORIDA, LLC(B)",11,FP1756949,3801 CORPOREX PARK DR; STE 100,XX,TAMPA,FL,33619,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111449,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00010312,"PHARMSCRIPT OF FLORIDA, LLC(B)",11,FP1756949,3801 CORPOREX PARK DR; STE 100,XX,TAMPA,FL,33619,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111533,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111890,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33700,32,9,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,1135.08,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111902,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33600,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111973,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5111973,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5112066,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5112166,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33400,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5112253,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33100,32,2,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,1218.8,F,,PYLERA 125-140-125MG120 10D PK,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5112294,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5112926,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,33700,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5114611,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00014130,MAYO CLINIC FLORIDA (HOSPITAL),11,FM0562593,4500 SAN PABLO RD,XX,JACKSONVILLE,FL,32224,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5114706,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00014130,MIAMI CHILDRENS HOSPITAL,11,AV0199960,3100 S.W. 62ND AVENUE,XX,MIAMI,FL,33155,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5114713,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00011168,MIAMI CHILDREN'S HOSP PHARMACY,11,BM6240636,6125 SW 31ST STREET,XX,MIAMI,FL,33155,32,5,CT,,N4,58914080044,PI,2522431,MG,80044,CT,6.39,WH,1,31.95,F,,SCANDISHAKE 4X3OZ VAN,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5114803,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00011168,MIAMI CHILDREN'S HOSP PHARMACY,11,BM6240636,6125 SW 31ST STREET,XX,MIAMI,FL,33155,32,24,CT,,N4,58914080044,PI,2522431,MG,80044,CT,6.39,WH,1,153.36,F,,SCANDISHAKE 4X3OZ VAN,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115008,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,PORT CHARLOTTE (PEACE RIVER),11,BF9181746,2500 HARBOR BLVD,XX,PORT CHARLOTTE,FL,33952,32,2,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,459.94,F,,BENTYL 10MG/ML 5X2ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115249,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00013228,PUBLIC HLTH TRUST,11,AH5860829,2500 N.W. 22ND AVENUE,XX,MIAMI,FL,33142,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115330,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,"VENICE HMA, LLC (VENICE REG)",11,BV9182697,540 THE RIALTO,XX,VENICE,FL,34285,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115374,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,CATAMARAN HOME DELIVERY OF FL,11,BN8116318,9994 PREMIER PKWY,XX,MIRAMAR,FL,33025,32,1,EA,,N4,58914050142,PI,4038238,MG,050142,EA,992.84,WH,1,992.84,F,,CANASA PAC 1000MG 42 RECTAL,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115654,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00012654,MED-SOURCE PHARMACY (LTC),11,FM1238650,2223 SW 13TH AVE FIRST FLOOR,XX,MIAMI,FL,33145,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115742,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,NA,S.J.T CORPORATION,11,BS4239023,370B SOUTH STATE ROAD 7,XX,HOLLYWOOD,FL,33023,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115790,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,32800,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115947,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00008573,BAPTIST HOSP OF MIAMI (PHS),11,AB0200826,8900 NORTH KENDALL DRIVE,XX,MIAMI,FL,33176,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,460,4978,FAMILY DRUGSTORE INC (OTC)
867,6940009,00,5115976,20141004,SS,20140927,20141003,LAKELAND,11,RC0182080,ACTAVIS - APTALIS,91,011479104,SS,,,DI,00014132,FLORIDA HEALTH CARE PLAN (D),11,FN1204015,939 NORTH SPRING GARDEN AVE,XX,DELAND,FL,32720,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,460,4978,FAMILY DRUGSTORE INC (OTC)
