Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
867,6940007,00,2798644,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,GRANT PHARMACY (CST),11,AB0481236,5421 MAIN ST P.O. BOX 157,XX,GRANT,AL,357470000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,504.48,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2798901,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,JOES PHARMACY,11,BJ9699185,27691 CAPSHAW ROAD,XX,HARVEST,AL,357490000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2799122,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,303000000,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,285,3101,
867,6940007,00,2799205,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,378000000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,285,3101,
867,6940007,00,2799435,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,372000000,32,3,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,2127.48,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2799498,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,"HOUCHENS EXPRESS PHARMACY, LLC",11,FR1685405,212 SOUTH MAIN ST,XX,FRANKLIN,KY,421340000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2800270,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,WALGREENS 10700 340B ST,11,FW0460612,1102 N MAIN ST,XX,MARION,VA,243540000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,109.67,WH,1,109.67,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2801313,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,UNION PHARMACY,11,AU4637471,624 SIBLEY AVENUE,XX,UNION POINT,GA,306690000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2802082,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,FRED'S PHARMACY #2256 RX,11,BF9038793,829 W. MAIN STREET,XX,MONTEAGLE,TN,373560000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2802470,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,MARION FAMILY PHARMACY RX,11,BM7587097,1581 NORTH MAIN STREET,XX,MARION,VA,243540000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2802815,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,FRED'S PHARMACY  #2549 RX,11,BF5933660,700 NORTH MAIN STREET,XX,MOUNT PLEASANT,TN,384740000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2802891,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 26536,11,BK4576849,220 WEARS VALLEY RD,XX,PIGEON FORGE,TN,378630000,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,285,3101,
867,6940007,00,2802960,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,WELLMONT HAWKINS CO. MEM 340B,11,BW6813807,LOCUST STREET,XX,ROGERSVILLE,TN,378570000,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,285,3101,
867,6940007,00,2803391,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00010312,NETWORK HEALTHCARE,11,BN3501992,9000 EXECUTIVE PK DR STE A203,XX,KNOXVILLE,TN,379230000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2803686,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 24346,11,BK1752369,3039 BRECKENRIDGE LANE,XX,LOUISVILLE,KY,402200000,32,3,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,1580.1,F,,ZENPEP 25000U 100 DR,285,3101,
867,6940007,00,2803698,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,PHARMACY HOME DELIVERY,11,BP9531612,110 KEITH ST SW SUITE 1,XX,CLEVELAND,TN,373110000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2803731,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,WIL-SAV DRUG SWEETWATER POA,11,BW1034329,787 NEW HWY 68,XX,SWEETWATER,TN,378740000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2803771,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,FRED'S PHARMACY #3416 RX,11,BF8559859,9215 HWY 19,XX,ZEBULON,GA,302950000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,285,3101,
867,6940007,00,2803791,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,KROGER PHARMACY 24705 340B ST,11,AT1833032,890 RICHMOND PLAZA,XX,RICHMOND,KY,404750000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2804210,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,WALGREENS #6205 340B ST,11,BW7069885,2945 PANOLA ROAD,XX,LITHONIA,GA,300380000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2804238,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00010312,PHARMACY PARTNERS OF GA,11,FP0321303,"2105 BARRETT PARK DR, STE 101",XX,KENNESAW,GA,301440000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2804328,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,HURLEY COMMUNITY PHARMACY,11,BH6239746,ROUTE 650 MAIN ST,XX,HURLEY,VA,246200000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2804375,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,CENTRAL HEIGHTS PHARMACY INC,11,BC3170622,11350 HIGHWAY 20,XX,FLORENCE,AL,356330000,32,2,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,60.38,F,,AQUADEKS 60 SFG,285,3101,
867,6940007,00,2804395,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,UNION PHARMACY,11,AU4637471,624 SIBLEY AVENUE,XX,UNION POINT,GA,306690000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2804421,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,301000000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,504.48,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2804490,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,306000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2804493,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 24734,11,BK6730433,300 KROGER CENTER,XX,MOREHEAD,KY,403510000,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,285,3101,
867,6940007,00,2804660,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,BRANDENBURG PHCY - INTERFACE,11,FB0448488,"455-D BYPASS RD, PO BOX 455",XX,BRANDENBURG,KY,401080000,32,5,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,630.6,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2805111,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 24407,11,AK2446020,3101 RICHMOND ROAD,XX,LEXINGTON,KY,405090000,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,285,3101,
867,6940007,00,2805209,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,KENTUCKY CLINIC PHCY 340B,11,AU2424365,740 S LIMESTONE J-134 KY CLNC,XX,LEXINGTON,KY,405360000,32,5,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,548.75,F,,ZENPEP 5000U 100 DR,285,3101,
867,6940007,00,2805248,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,301000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2805273,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,307000000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2805288,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00014130,EAST TN CHILDREN'S HOSPITAL,11,AE0393582,"2018 CLINCH AVE, PO BOX 15010",XX,KNOXVILLE,TN,379160000,32,1,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,313.34,F,,ZENPEP 15000U 100 DR,285,3101,
867,6940007,00,2805508,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,HUME PHARMACY - CST,11,FH1771686,10216 TAYLORSVILLE RD,XX,JEFFERSONTOWN,KY,402990000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,504.48,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2805515,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,"CLARKESVILLE DRUG, INC.",11,BC1691650,"596 W LOUISE STREET, STE D",XX,CLARKESVILLE,GA,305230000,32,6,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,2553.78,F,,ZENPEP 20000U 100 DR,285,3101,
867,6940007,00,2805848,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00010312,AMPHARM,11,BA6383070,1971 TENNESSEE AVE NORTH,XX,PARSONS,TN,383630000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2805862,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,"DANVILLE DRUG COMPANY, LLC",11,FD3036591,135 EAST MAIN STREET STE A,XX,DANVILLE,KY,404220000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2805900,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,RIGGS DRUG EMORY RD,11,FR2113265,604 E EMORY RD PO BOX 1140,XX,POWELL,TN,378490000,32,5,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,104.5,F,,AQUADEKS 60ML PED BCHRY,285,3101,
867,6940007,00,2805907,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,"KINSER DRUGS, INC",11,AK0408395,142 EAST CUMBERLAND,XX,KINGSTON,TN,377630000,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2806040,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,302000000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,285,3101,
867,6940007,00,2806091,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,RIGGS DRUG,11,AR9796105,502 W CENTRAL AVE.,XX,LA FOLLETTE,TN,377660000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2806178,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,FAMILY DRUG CENTER INC,11,AF4434231,248 SOUTH MAIN STREET,XX,JELLICO,TN,377620000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2806876,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,MEDICAP PHARMACY,11,BM4949838,236 W. CLINTON ST,XX,GRAY,GA,310320000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2806963,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,MIDWAY PHARMACY BIG CLIFTY,11,FM0814841,9847 ELIZABETHTOWN RD; STE 102,XX,BIG CLIFTY,KY,427120000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2807007,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 26592,11,BK1535686,1203 MURFREESBORO RD,XX,FRANKLIN,TN,370640000,32,1,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,20.9,F,,AQUADEKS 60ML PED BCHRY,285,3101,
867,6940007,00,2807207,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,301000000,32,6,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,756.72,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2807405,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 11422,11,BK5059820,1101 PEACHTREE PARKWAY NORTH,XX,PEACHTREE CITY,GA,302690000,32,4,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,504.48,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2807488,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,374000000,32,3,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,689.91,F,,BENTYL 10MG/ML 5X2ML,285,3101,
867,6940007,00,2807494,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,312000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2807572,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,CRAWFORD W LONG PHARMACY,11,AC2663157,86 NORTH PUBLIC SQUARE,XX,JEFFERSON,GA,305490000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2807767,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,PARK AVENUE PHARMACY,11,BP3865536,"131 PARK AVENUE, PO BOX 39",XX,GLASGOW,KY,421420000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2807828,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,HOUCHENS EXP PHCY LLC HBS RX,11,FH1310793,843 FAIRVIEW AVE,XX,BOWLING GREEN,KY,421010000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2808352,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,300000000,32,3,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1276.89,F,,ZENPEP 20000U 100 DR,285,3101,
867,6940007,00,2808353,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 11437,11,BK7204352,3630 THOMPSON BRIDGE ROAD,XX,GAINESVILLE,GA,305060000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2808643,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,357000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2808664,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,305000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2808810,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,358000000,32,7,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,882.84,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2809716,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00011166,LAUGHLIN HOSPITAL INC.,11,AL0404119,1420 TUSCULUM BLVD,XX,GREENEVILLE,TN,377450000,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,285,3101,
867,6940007,00,2811375,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00008573,KENTUCKY CLINIC PHCY 340B,11,AU2424365,740 S LIMESTONE J-134 KY CLNC,XX,LEXINGTON,KY,405360000,32,6,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,181.14,F,,AQUADEKS 60 SFG,285,3101,
867,6940007,00,2811453,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,300000000,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,285,3101,
867,6940007,00,2811545,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,MONROE COUNTY MEDICAL CENTER,11,AM9676062,529 CAPP HARLAN ROAD,XX,TOMPKINSVILLE,KY,421670000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2811657,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,DEKALB REGIONAL MEDICAL CENTER,11,BD9670945,200 MEDICAL CENTER DR,XX,FORT PAYNE,AL,359680000,32,1,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,229.97,F,,BENTYL 10MG/ML 5X2ML,285,3101,
867,6940007,00,2811712,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00010312,PHARMACY PARTNERS OF GA,11,FP0321303,"2105 BARRETT PARK DR, STE 101",XX,KENNESAW,GA,301440000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2811881,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00014130,UK HOSPITAL INPATIENT,11,AP2297869,800 ROSE STREET HC 201,XX,LEXINGTON,KY,405360000,32,1,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,109.75,F,,ZENPEP 5000U 100 DR,285,3101,
867,6940007,00,2811914,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,BLOUNT DISCOUNT PHARMACY INC,11,AG1627061,129 GILL STREET,XX,ALCOA,TN,377010000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2811939,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00017286,"NORTON HOSPITALS, INC",11,AN3011791,200 E CHESTNUT ST,XX,LOUISVILLE,KY,402020000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2811994,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,KROGER PHARMACY 11324,11,AK1572824,2090 DUNWOODY CLUB DRIVE,XX,ATLANTA,GA,303500000,32,1,EA,,N4,58914079010,PI,3617669,MG,079010,EA,602.51,WH,1,602.51,F,,URSO FORTE 500MG 100,285,3101,
867,6940007,00,2812291,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00014130,UK HOSPITAL INPATIENT,11,AP2297869,800 ROSE STREET HC 201,XX,LEXINGTON,KY,405360000,32,1,EA,,N4,58914011210,PI,4730636,MG,300879,EA,267.41,WH,1,267.41,F,,VIOKACE 39150-10440-39150U 100,285,3101,
867,6940007,00,2812700,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,APOTHE-CARE,11,BA3978028,125 FOXGLOVE DRIVE,XX,MOUNT STERLING,KY,403530000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2813304,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,300000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2813450,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,374000000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2813474,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,MORGAN'S PROFESSIONAL PHARMACY,11,FM3825354,280 RICHMOND RD.,XX,MANCHESTER,KY,409620000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2813651,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,300000000,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,285,3101,
867,6940007,00,2813668,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,BI-LO PHARMACY 5713,11,BR4327931,8530 HIXSON PIKE,XX,HIXSON,TN,373430000,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,285,3101,
867,6940007,00,2813854,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,XX,XX,11,XX,XX,XX,XX,XX,306000000,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,285,3101,
867,6940007,00,2813907,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,NA,FRED'S PHARMACY #2884 RX,11,BF8253318,159 WEST TURNTABLE DRIVE,XX,SPARTA,TN,385830000,32,1,EA,,N4,42865010002,PI,4259875,MG,010002,EA,109.75,WH,1,109.75,F,,ZENPEP 5000U 100 DR,285,3101,
867,6940007,00,2813954,20141004,SS,20140927,20141003,KNOXVILLE,11,RC0238104,SS,,,DI,00010312,AMPHARM,11,BA6383070,1971 TENNESSEE AVE NORTH,XX,PARSONS,TN,383630000,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,285,3101,
